INSERT INTO `cities` (`id`, `name`, `state_id`, `created_at`, `updated_at`) VALUES
(33484, 'Cabesti', 2938, NULL, NULL),
(33485, 'Campani', 2938, NULL, NULL),
(33486, 'Capalna', 2938, NULL, NULL),
(33487, 'Carpinet', 2938, NULL, NULL),
(33488, 'Cefa', 2938, NULL, NULL),
(33489, 'Ceica', 2938, NULL, NULL),
(33490, 'Cetariu', 2938, NULL, NULL),
(33491, 'Cherechiu', 2938, NULL, NULL),
(33492, 'Chislaz', 2938, NULL, NULL),
(33493, 'Ciuhoiu', 2938, NULL, NULL),
(33494, 'Ciumeghiu', 2938, NULL, NULL),
(33495, 'Cociuba Mare', 2938, NULL, NULL),
(33496, 'Copacel', 2938, NULL, NULL),
(33497, 'Cristioru de Jos', 2938, NULL, NULL),
(33498, 'Curatele', 2938, NULL, NULL),
(33499, 'Curtuiseni', 2938, NULL, NULL),
(33500, 'Derna', 2938, NULL, NULL),
(33501, 'Diosig', 2938, NULL, NULL),
(33502, 'Dobresti', 2938, NULL, NULL),
(33503, 'Draganesti', 2938, NULL, NULL),
(33504, 'Dragesti', 2938, NULL, NULL),
(33505, 'Finis', 2938, NULL, NULL),
(33506, 'Girisu de Cris', 2938, NULL, NULL),
(33507, 'Hidiselu de Sus', 2938, NULL, NULL),
(33508, 'Holod', 2938, NULL, NULL),
(33509, 'Husasau de Tinca', 2938, NULL, NULL),
(33510, 'Ineu', 2938, NULL, NULL),
(33511, 'Lazareni', 2938, NULL, NULL),
(33512, 'Lazuri de Beius', 2938, NULL, NULL),
(33513, 'Lugasu de Jos', 2938, NULL, NULL),
(33514, 'Lunca', 2938, NULL, NULL),
(33515, 'Madaras', 2938, NULL, NULL),
(33516, 'Magesti', 2938, NULL, NULL),
(33517, 'Marghita', 2938, NULL, NULL),
(33518, 'Nojorid', 2938, NULL, NULL),
(33519, 'Nucet', 2938, NULL, NULL),
(33520, 'Olcea', 2938, NULL, NULL),
(33521, 'Oradea', 2938, NULL, NULL),
(33522, 'Osorheiu', 2938, NULL, NULL),
(33523, 'Pietroasa', 2938, NULL, NULL),
(33524, 'Pocola', 2938, NULL, NULL),
(33525, 'Pomezeu', 2938, NULL, NULL),
(33526, 'Popesti', 2938, NULL, NULL),
(33527, 'Rabagani', 2938, NULL, NULL),
(33528, 'Remetea', 2938, NULL, NULL),
(33529, 'Rieni', 2938, NULL, NULL),
(33530, 'Rosia', 2938, NULL, NULL),
(33531, 'Sacadat', 2938, NULL, NULL),
(33532, 'Sacueni', 2938, NULL, NULL),
(33533, 'Salacea', 2938, NULL, NULL),
(33534, 'Salard', 2938, NULL, NULL),
(33535, 'Salonta', 2938, NULL, NULL),
(33536, 'Sambata', 2938, NULL, NULL),
(33537, 'Sanmartin', 2938, NULL, NULL),
(33538, 'Santandrei', 2938, NULL, NULL),
(33539, 'Sarbi', 2938, NULL, NULL),
(33540, 'Simian', 2938, NULL, NULL),
(33541, 'Sinteu', 2938, NULL, NULL),
(33542, 'Soimi', 2938, NULL, NULL),
(33543, 'Spinus', 2938, NULL, NULL),
(33544, 'Stei', 2938, NULL, NULL),
(33545, 'Suncuius', 2938, NULL, NULL),
(33546, 'Suplacu de Barcau', 2938, NULL, NULL),
(33547, 'Tarcaia', 2938, NULL, NULL),
(33548, 'Tarcea', 2938, NULL, NULL),
(33549, 'Tauteu', 2938, NULL, NULL),
(33550, 'Tetchea', 2938, NULL, NULL),
(33551, 'Tileagd', 2938, NULL, NULL),
(33552, 'Tinca', 2938, NULL, NULL),
(33553, 'Tulca', 2938, NULL, NULL),
(33554, 'Uileacu de Beius', 2938, NULL, NULL),
(33555, 'Vadu Crisului', 2938, NULL, NULL),
(33556, 'Valea lui Mihai', 2938, NULL, NULL),
(33557, 'Varciorog', 2938, NULL, NULL),
(33558, 'Vascau', 2938, NULL, NULL),
(33559, 'Viisoara', 2938, NULL, NULL),
(33560, 'Beclean', 2939, NULL, NULL),
(33561, 'Bistrita', 2939, NULL, NULL),
(33562, 'Bistrita Bargaului', 2939, NULL, NULL),
(33563, 'Branistea', 2939, NULL, NULL),
(33564, 'Budacu de Jos', 2939, NULL, NULL),
(33565, 'Budesti', 2939, NULL, NULL),
(33566, 'Caianu Mic', 2939, NULL, NULL),
(33567, 'Cetate', 2939, NULL, NULL),
(33568, 'Chiochis', 2939, NULL, NULL),
(33569, 'Chiuza', 2939, NULL, NULL),
(33570, 'Ciceu-Giurgesti', 2939, NULL, NULL),
(33571, 'Cosbuc', 2939, NULL, NULL),
(33572, 'Dumitra', 2939, NULL, NULL),
(33573, 'Feldru', 2939, NULL, NULL),
(33574, 'Galatii Bistritei', 2939, NULL, NULL),
(33575, 'Ilva Mare', 2939, NULL, NULL),
(33576, 'Ilva Mica', 2939, NULL, NULL),
(33577, 'Josenii Bargaului', 2939, NULL, NULL),
(33578, 'Lechinta', 2939, NULL, NULL),
(33579, 'Lesu', 2939, NULL, NULL),
(33580, 'Livezile', 2939, NULL, NULL),
(33581, 'Lunca Ilvei', 2939, NULL, NULL),
(33582, 'Magura Ilvei', 2939, NULL, NULL),
(33583, 'Maieru', 2939, NULL, NULL),
(33584, 'Mariselu', 2939, NULL, NULL),
(33585, 'Matei', 2939, NULL, NULL),
(33586, 'Micestii de Campie', 2939, NULL, NULL),
(33587, 'Milas', 2939, NULL, NULL),
(33588, 'Monor', 2939, NULL, NULL),
(33589, 'Nasaud', 2939, NULL, NULL),
(33590, 'Nimigea', 2939, NULL, NULL),
(33591, 'Nuseni', 2939, NULL, NULL),
(33592, 'Parva', 2939, NULL, NULL),
(33593, 'Petru Rares', 2939, NULL, NULL),
(33594, 'Prundu Bargaului', 2939, NULL, NULL),
(33595, 'Rebra', 2939, NULL, NULL),
(33596, 'Rebrisoara', 2939, NULL, NULL),
(33597, 'Rodna', 2939, NULL, NULL),
(33598, 'Romuli', 2939, NULL, NULL),
(33599, 'Salva', 2939, NULL, NULL),
(33600, 'Sangeorz-Bai', 2939, NULL, NULL),
(33601, 'Sanmihaiu de Campie', 2939, NULL, NULL),
(33602, 'Sant', 2939, NULL, NULL),
(33603, 'Sieu', 2939, NULL, NULL),
(33604, 'Sieu-Magherus', 2939, NULL, NULL),
(33605, 'Sieu-Odorhei', 2939, NULL, NULL),
(33606, 'Sieut', 2939, NULL, NULL),
(33607, 'Silvasu de Campie', 2939, NULL, NULL),
(33608, 'Sintereag', 2939, NULL, NULL),
(33609, 'Spermezeu', 2939, NULL, NULL),
(33610, 'Tarlisua', 2939, NULL, NULL),
(33611, 'Teaca', 2939, NULL, NULL),
(33612, 'Telciu', 2939, NULL, NULL),
(33613, 'Tiha Bargaului', 2939, NULL, NULL),
(33614, 'Uriu', 2939, NULL, NULL),
(33615, 'Urmenis', 2939, NULL, NULL),
(33616, 'Zagra', 2939, NULL, NULL),
(33617, 'Albesti', 2940, NULL, NULL),
(33618, 'Avrameni', 2940, NULL, NULL),
(33619, 'Baluseni', 2940, NULL, NULL),
(33620, 'Botosani', 2940, NULL, NULL),
(33621, 'Braesti', 2940, NULL, NULL),
(33622, 'Broscauti', 2940, NULL, NULL),
(33623, 'Bucecea', 2940, NULL, NULL),
(33624, 'Calarasi', 2940, NULL, NULL),
(33625, 'Concesti', 2940, NULL, NULL),
(33626, 'Copalau', 2940, NULL, NULL),
(33627, 'Cordareni', 2940, NULL, NULL),
(33628, 'Corlateni', 2940, NULL, NULL),
(33629, 'Corni', 2940, NULL, NULL),
(33630, 'Cotusca', 2940, NULL, NULL),
(33631, 'Cristesti', 2940, NULL, NULL),
(33632, 'Cristinesti', 2940, NULL, NULL),
(33633, 'Curtesti', 2940, NULL, NULL),
(33634, 'Dangeni', 2940, NULL, NULL),
(33635, 'Darabani', 2940, NULL, NULL),
(33636, 'Dersca', 2940, NULL, NULL),
(33637, 'Dobarceni', 2940, NULL, NULL),
(33638, 'Dorohoi', 2940, NULL, NULL),
(33639, 'Draguseni', 2940, NULL, NULL),
(33640, 'Durnesti', 2940, NULL, NULL),
(33641, 'Flamanzi', 2940, NULL, NULL),
(33642, 'Frumusica', 2940, NULL, NULL),
(33643, 'George Enescu', 2940, NULL, NULL),
(33644, 'Gorbanesti', 2940, NULL, NULL),
(33645, 'Hanesti', 2940, NULL, NULL),
(33646, 'Havarna', 2940, NULL, NULL),
(33647, 'Hiliseu-Horia', 2940, NULL, NULL),
(33648, 'Hlipiceni', 2940, NULL, NULL),
(33649, 'Hudesti', 2940, NULL, NULL),
(33650, 'Ibanesti', 2940, NULL, NULL),
(33651, 'Leorda', 2940, NULL, NULL),
(33652, 'Lunca', 2940, NULL, NULL),
(33653, 'Manoleasa', 2940, NULL, NULL),
(33654, 'Mihail Eminescu', 2940, NULL, NULL),
(33655, 'Mihaileni', 2940, NULL, NULL),
(33656, 'Mihalaseni', 2940, NULL, NULL),
(33657, 'Mileanca', 2940, NULL, NULL),
(33658, 'Mitoc', 2940, NULL, NULL),
(33659, 'Nicseni', 2940, NULL, NULL),
(33660, 'Paltinis', 2940, NULL, NULL),
(33661, 'Pomarla', 2940, NULL, NULL),
(33662, 'Prajeni', 2940, NULL, NULL),
(33663, 'Rachiti', 2940, NULL, NULL),
(33664, 'Radauti-Prut', 2940, NULL, NULL),
(33665, 'Rauseni', 2940, NULL, NULL),
(33666, 'Ripiceni', 2940, NULL, NULL),
(33667, 'Roma', 2940, NULL, NULL),
(33668, 'Romanesti', 2940, NULL, NULL),
(33669, 'Santa-Maria', 2940, NULL, NULL),
(33670, 'Saveni', 2940, NULL, NULL),
(33671, 'Sendriceni', 2940, NULL, NULL),
(33672, 'Stauceni', 2940, NULL, NULL),
(33673, 'Stefanesti', 2940, NULL, NULL),
(33674, 'Stiubieni', 2940, NULL, NULL),
(33675, 'Suharau', 2940, NULL, NULL),
(33676, 'Sulita', 2940, NULL, NULL),
(33677, 'Todireni', 2940, NULL, NULL),
(33678, 'Trusesti', 2940, NULL, NULL),
(33679, 'Tudora', 2940, NULL, NULL),
(33680, 'Ungureni', 2940, NULL, NULL),
(33681, 'Unteni', 2940, NULL, NULL),
(33682, 'Vaculesti', 2940, NULL, NULL),
(33683, 'Varfu Campului', 2940, NULL, NULL),
(33684, 'Viisoara', 2940, NULL, NULL),
(33685, 'Vladeni', 2940, NULL, NULL),
(33686, 'Vlasinesti', 2940, NULL, NULL),
(33687, 'Vorniceni', 2940, NULL, NULL),
(33688, 'Vorona', 2940, NULL, NULL),
(33689, 'Baraganul', 2941, NULL, NULL),
(33690, 'Bertestii de Jos', 2941, NULL, NULL),
(33691, 'Bordei Verde', 2941, NULL, NULL),
(33692, 'Braila', 2941, NULL, NULL),
(33693, 'Chiscani', 2941, NULL, NULL),
(33694, 'Ciocile', 2941, NULL, NULL),
(33695, 'Ciresu', 2941, NULL, NULL),
(33696, 'Dudesti', 2941, NULL, NULL),
(33697, 'Faurei', 2941, NULL, NULL),
(33698, 'Frecatei', 2941, NULL, NULL),
(33699, 'Galbenu', 2941, NULL, NULL),
(33700, 'Gemenele', 2941, NULL, NULL),
(33701, 'Gradistea', 2941, NULL, NULL),
(33702, 'Gropeni', 2941, NULL, NULL),
(33703, 'Ianca', 2941, NULL, NULL),
(33704, 'Insuratei', 2941, NULL, NULL),
(33705, 'Jirlau', 2941, NULL, NULL),
(33706, 'Marasu', 2941, NULL, NULL),
(33707, 'Maxineni', 2941, NULL, NULL),
(33708, 'Mircea Voda', 2941, NULL, NULL),
(33709, 'Movila Miresei', 2941, NULL, NULL),
(33710, 'Racovita', 2941, NULL, NULL),
(33711, 'Ramnicelu', 2941, NULL, NULL),
(33712, 'Romanu', 2941, NULL, NULL),
(33713, 'Rosiori', 2941, NULL, NULL),
(33714, 'Salcia Tudor', 2941, NULL, NULL),
(33715, 'Scortaru Nou', 2941, NULL, NULL),
(33716, 'Silistea', 2941, NULL, NULL),
(33717, 'Stancuta', 2941, NULL, NULL),
(33718, 'Surdila-Gaiseanca', 2941, NULL, NULL),
(33719, 'Surdila-Greci', 2941, NULL, NULL),
(33720, 'Sutesti', 2941, NULL, NULL),
(33721, 'Tichilesti', 2941, NULL, NULL),
(33722, 'Traian', 2941, NULL, NULL),
(33723, 'Tudor Vladimirescu', 2941, NULL, NULL),
(33724, 'Tufesti', 2941, NULL, NULL),
(33725, 'Ulmu', 2941, NULL, NULL),
(33726, 'Unirea', 2941, NULL, NULL),
(33727, 'Vadeni', 2941, NULL, NULL),
(33728, 'Victoria', 2941, NULL, NULL),
(33729, 'Visani', 2941, NULL, NULL),
(33730, 'Viziru', 2941, NULL, NULL),
(33731, 'Zavoaia', 2941, NULL, NULL),
(33732, 'Apata', 2942, NULL, NULL),
(33733, 'Beclean', 2942, NULL, NULL),
(33734, 'Bod', 2942, NULL, NULL),
(33735, 'Bran', 2942, NULL, NULL),
(33736, 'Brasov', 2942, NULL, NULL),
(33737, 'Budila', 2942, NULL, NULL),
(33738, 'Bunesti', 2942, NULL, NULL),
(33739, 'Cata', 2942, NULL, NULL),
(33740, 'Cincu', 2942, NULL, NULL),
(33741, 'Codlea', 2942, NULL, NULL),
(33742, 'Comana', 2942, NULL, NULL),
(33743, 'Cristian', 2942, NULL, NULL),
(33744, 'Dumbravita', 2942, NULL, NULL),
(33745, 'Fagaras', 2942, NULL, NULL),
(33746, 'Feldioara', 2942, NULL, NULL),
(33747, 'Fundata', 2942, NULL, NULL),
(33748, 'Ghimbav', 2942, NULL, NULL),
(33749, 'Halchiu', 2942, NULL, NULL),
(33750, 'Harman', 2942, NULL, NULL),
(33751, 'Harseni', 2942, NULL, NULL),
(33752, 'Hoghiz', 2942, NULL, NULL),
(33753, 'Homorod', 2942, NULL, NULL),
(33754, 'Jibert', 2942, NULL, NULL),
(33755, 'Lisa', 2942, NULL, NULL),
(33756, 'Maierus', 2942, NULL, NULL),
(33757, 'Mandra', 2942, NULL, NULL),
(33758, 'Moeciu', 2942, NULL, NULL),
(33759, 'Ormenis', 2942, NULL, NULL),
(33760, 'Parau', 2942, NULL, NULL),
(33761, 'Poiana Marului', 2942, NULL, NULL),
(33762, 'Predeal', 2942, NULL, NULL),
(33763, 'Prejmer', 2942, NULL, NULL),
(33764, 'Racos', 2942, NULL, NULL),
(33765, 'Rasnov', 2942, NULL, NULL),
(33766, 'Recea', 2942, NULL, NULL),
(33767, 'Rupea', 2942, NULL, NULL),
(33768, 'Sacele', 2942, NULL, NULL),
(33769, 'Sanpetru', 2942, NULL, NULL),
(33770, 'Sercaia', 2942, NULL, NULL),
(33771, 'Sinca', 2942, NULL, NULL),
(33772, 'Soars', 2942, NULL, NULL),
(33773, 'Tarlungeni', 2942, NULL, NULL),
(33774, 'Teliu', 2942, NULL, NULL),
(33775, 'Ticusul', 2942, NULL, NULL),
(33776, 'Ucea', 2942, NULL, NULL),
(33777, 'Ungra', 2942, NULL, NULL),
(33778, 'Vama Buzaului', 2942, NULL, NULL),
(33779, 'Victoria', 2942, NULL, NULL),
(33780, 'Vistea', 2942, NULL, NULL),
(33781, 'Voila', 2942, NULL, NULL),
(33782, 'Vulcan', 2942, NULL, NULL),
(33783, 'Zarnesti', 2942, NULL, NULL),
(33784, 'Bucharest', 2943, NULL, NULL),
(33785, 'Bucuresti', 2943, NULL, NULL),
(33786, 'Amaru', 2944, NULL, NULL),
(33787, 'Balaceanu', 2944, NULL, NULL),
(33788, 'Balta Alba', 2944, NULL, NULL),
(33789, 'Beceni', 2944, NULL, NULL),
(33790, 'Berca', 2944, NULL, NULL),
(33791, 'Bisoca', 2944, NULL, NULL),
(33792, 'Blajani', 2944, NULL, NULL),
(33793, 'Boldu', 2944, NULL, NULL),
(33794, 'Bozioru', 2944, NULL, NULL),
(33795, 'Bradeanu', 2944, NULL, NULL),
(33796, 'Braesti', 2944, NULL, NULL),
(33797, 'Breaza', 2944, NULL, NULL),
(33798, 'Buda', 2944, NULL, NULL),
(33799, 'Buzau', 2944, NULL, NULL),
(33800, 'Calvini', 2944, NULL, NULL),
(33801, 'Canesti', 2944, NULL, NULL),
(33802, 'Catina', 2944, NULL, NULL),
(33803, 'Cernatesti', 2944, NULL, NULL),
(33804, 'Chiliile', 2944, NULL, NULL),
(33805, 'Chiojdu', 2944, NULL, NULL),
(33806, 'Cilibia', 2944, NULL, NULL),
(33807, 'Cislau', 2944, NULL, NULL),
(33808, 'Cochirleanca', 2944, NULL, NULL),
(33809, 'Colti', 2944, NULL, NULL),
(33810, 'Constantin Rosetti', 2944, NULL, NULL),
(33811, 'Costesti', 2944, NULL, NULL),
(33812, 'Cozieni', 2944, NULL, NULL),
(33813, 'Galbinasi', 2944, NULL, NULL),
(33814, 'Gheraseni', 2944, NULL, NULL),
(33815, 'Ghergheasa', 2944, NULL, NULL),
(33816, 'Glodeanu-Silistea', 2944, NULL, NULL),
(33817, 'Glodeanul Sarat', 2944, NULL, NULL),
(33818, 'Grebanu', 2944, NULL, NULL),
(33819, 'Gura Teghii', 2944, NULL, NULL),
(33820, 'Largu', 2944, NULL, NULL),
(33821, 'Lopatari', 2944, NULL, NULL),
(33822, 'Luciu', 2944, NULL, NULL),
(33823, 'Magura', 2944, NULL, NULL),
(33824, 'Manzalesti', 2944, NULL, NULL),
(33825, 'Maracineni', 2944, NULL, NULL),
(33826, 'Margaritesti', 2944, NULL, NULL),
(33827, 'Merei', 2944, NULL, NULL),
(33828, 'Mihailesti', 2944, NULL, NULL),
(33829, 'Movila Banului', 2944, NULL, NULL),
(33830, 'Murgesti', 2944, NULL, NULL),
(33831, 'Naeni', 2944, NULL, NULL),
(33832, 'Nehoiu', 2944, NULL, NULL),
(33833, 'Odaile', 2944, NULL, NULL),
(33834, 'Padina', 2944, NULL, NULL),
(33835, 'Panatau', 2944, NULL, NULL),
(33836, 'Pardosi', 2944, NULL, NULL),
(33837, 'Parscov', 2944, NULL, NULL),
(33838, 'Patarlagele', 2944, NULL, NULL),
(33839, 'Pietroasele', 2944, NULL, NULL),
(33840, 'Podgoria', 2944, NULL, NULL),
(33841, 'Pogoanele', 2944, NULL, NULL),
(33842, 'Posta Calnau', 2944, NULL, NULL),
(33843, 'Puiesti', 2944, NULL, NULL),
(33844, 'Racoviteni', 2944, NULL, NULL),
(33845, 'Ramnicelu', 2944, NULL, NULL),
(33846, 'Ramnicu Sarat', 2944, NULL, NULL),
(33847, 'Robeasca', 2944, NULL, NULL),
(33848, 'Rusetu', 2944, NULL, NULL),
(33849, 'Sageata', 2944, NULL, NULL),
(33850, 'Sahateni', 2944, NULL, NULL),
(33851, 'Sapoca', 2944, NULL, NULL),
(33852, 'Sarulesti', 2944, NULL, NULL),
(33853, 'Scortoasa', 2944, NULL, NULL),
(33854, 'Scutelnici', 2944, NULL, NULL),
(33855, 'Siriu', 2944, NULL, NULL),
(33856, 'Smeeni', 2944, NULL, NULL),
(33857, 'Stalpu', 2944, NULL, NULL),
(33858, 'Tintesti', 2944, NULL, NULL),
(33859, 'Tisau', 2944, NULL, NULL),
(33860, 'Topliceni', 2944, NULL, NULL),
(33861, 'Ulmeni', 2944, NULL, NULL),
(33862, 'Vadu Pasii', 2944, NULL, NULL),
(33863, 'Valcelele', 2944, NULL, NULL),
(33864, 'Valea Ramnicului', 2944, NULL, NULL),
(33865, 'Valea Salciei', 2944, NULL, NULL),
(33866, 'Vernesti', 2944, NULL, NULL),
(33867, 'Vintila Voda', 2944, NULL, NULL),
(33868, 'Viperesti', 2944, NULL, NULL),
(33869, 'Zarnesti', 2944, NULL, NULL),
(33870, 'Ziduri', 2944, NULL, NULL),
(33871, 'Alexandru Odobescu', 2945, NULL, NULL),
(33872, 'Belciugatele', 2945, NULL, NULL),
(33873, 'Borcea', 2945, NULL, NULL),
(33874, 'Budesti', 2945, NULL, NULL),
(33875, 'Calarasi', 2945, NULL, NULL),
(33876, 'Cascioarele', 2945, NULL, NULL),
(33877, 'Chirnogi', 2945, NULL, NULL),
(33878, 'Chiselet', 2945, NULL, NULL),
(33879, 'Ciocanesti', 2945, NULL, NULL),
(33880, 'Curcani', 2945, NULL, NULL),
(33881, 'Cuza Voda', 2945, NULL, NULL),
(33882, 'Dichiseni', 2945, NULL, NULL),
(33883, 'Dor Marunt', 2945, NULL, NULL),
(33884, 'Dorobantu', 2945, NULL, NULL),
(33885, 'Dragalina', 2945, NULL, NULL),
(33886, 'Dragos Voda', 2945, NULL, NULL),
(33887, 'Frasinet', 2945, NULL, NULL),
(33888, 'Frumusani', 2945, NULL, NULL),
(33889, 'Fundeni', 2945, NULL, NULL),
(33890, 'Fundulea', 2945, NULL, NULL),
(33891, 'Gradistea', 2945, NULL, NULL),
(33892, 'Gurbanesti', 2945, NULL, NULL),
(33893, 'Ileana', 2945, NULL, NULL),
(33894, 'Independenta', 2945, NULL, NULL),
(33895, 'Jegalia', 2945, NULL, NULL),
(33896, 'Lehliu', 2945, NULL, NULL),
(33897, 'Lehliu-Gara', 2945, NULL, NULL),
(33898, 'Luica', 2945, NULL, NULL),
(33899, 'Lupsanu', 2945, NULL, NULL),
(33900, 'Manastirea', 2945, NULL, NULL),
(33901, 'Mitreni', 2945, NULL, NULL),
(33902, 'Modelu', 2945, NULL, NULL),
(33903, 'Nana', 2945, NULL, NULL),
(33904, 'Nicolae Balcescu', 2945, NULL, NULL),
(33905, 'Oltenita', 2945, NULL, NULL),
(33906, 'Perisoru', 2945, NULL, NULL),
(33907, 'Plataresti', 2945, NULL, NULL),
(33908, 'Radovanu', 2945, NULL, NULL),
(33909, 'Roseti', 2945, NULL, NULL),
(33910, 'Sarulesti', 2945, NULL, NULL),
(33911, 'Sohatu', 2945, NULL, NULL),
(33912, 'Soldanu', 2945, NULL, NULL),
(33913, 'Spantov', 2945, NULL, NULL),
(33914, 'Stefan Voda', 2945, NULL, NULL),
(33915, 'Stefan cel Mare', 2945, NULL, NULL),
(33916, 'Tamadau Mare', 2945, NULL, NULL),
(33917, 'Ulmeni', 2945, NULL, NULL),
(33918, 'Ulmu', 2945, NULL, NULL),
(33919, 'Unirea', 2945, NULL, NULL),
(33920, 'Valcelele', 2945, NULL, NULL),
(33921, 'Valea Argovei', 2945, NULL, NULL),
(33922, 'Vasilati', 2945, NULL, NULL),
(33923, 'Vlad Tepes', 2945, NULL, NULL),
(33924, 'Anina', 2946, NULL, NULL),
(33925, 'Armenis', 2946, NULL, NULL),
(33926, 'Baile Herculane', 2946, NULL, NULL),
(33927, 'Bania', 2946, NULL, NULL),
(33928, 'Bautar', 2946, NULL, NULL),
(33929, 'Berliste', 2946, NULL, NULL),
(33930, 'Berzasca', 2946, NULL, NULL),
(33931, 'Berzovia', 2946, NULL, NULL),
(33932, 'Bocsa', 2946, NULL, NULL),
(33933, 'Bolvasnita', 2946, NULL, NULL),
(33934, 'Bozovici', 2946, NULL, NULL),
(33935, 'Brebu', 2946, NULL, NULL),
(33936, 'Brebu Nou', 2946, NULL, NULL),
(33937, 'Buchin', 2946, NULL, NULL),
(33938, 'Bucosnita', 2946, NULL, NULL),
(33939, 'Caransebes', 2946, NULL, NULL),
(33940, 'Carasova', 2946, NULL, NULL),
(33941, 'Carbunari', 2946, NULL, NULL),
(33942, 'Ciclova Romana', 2946, NULL, NULL),
(33943, 'Ciuchici', 2946, NULL, NULL),
(33944, 'Ciudanovita', 2946, NULL, NULL),
(33945, 'Constantin Daicoviciu', 2946, NULL, NULL),
(33946, 'Copacele', 2946, NULL, NULL),
(33947, 'Cornea', 2946, NULL, NULL),
(33948, 'Cornereva', 2946, NULL, NULL),
(33949, 'Coronini', 2946, NULL, NULL),
(33950, 'Dalboset', 2946, NULL, NULL),
(33951, 'Doclin', 2946, NULL, NULL),
(33952, 'Dognecea', 2946, NULL, NULL),
(33953, 'Domasnea', 2946, NULL, NULL),
(33954, 'Eftimie Murgu', 2946, NULL, NULL),
(33955, 'Ezeris', 2946, NULL, NULL),
(33956, 'Farliug', 2946, NULL, NULL),
(33957, 'Forotic', 2946, NULL, NULL),
(33958, 'Garnic', 2946, NULL, NULL),
(33959, 'Glimboca', 2946, NULL, NULL),
(33960, 'Goruia', 2946, NULL, NULL),
(33961, 'Gradinari', 2946, NULL, NULL),
(33962, 'Iablanita', 2946, NULL, NULL),
(33963, 'Lapusnicel', 2946, NULL, NULL),
(33964, 'Lapusnicu Mare', 2946, NULL, NULL),
(33965, 'Luncavita', 2946, NULL, NULL),
(33966, 'Lupac', 2946, NULL, NULL),
(33967, 'Marga', 2946, NULL, NULL),
(33968, 'Maureni', 2946, NULL, NULL),
(33969, 'Mehadia', 2946, NULL, NULL),
(33970, 'Mehadica', 2946, NULL, NULL),
(33971, 'Moldova Noua', 2946, NULL, NULL),
(33972, 'Naidas', 2946, NULL, NULL),
(33973, 'Obreja', 2946, NULL, NULL),
(33974, 'Ocna de Fier', 2946, NULL, NULL),
(33975, 'Oravita', 2946, NULL, NULL),
(33976, 'Otelu Rosu', 2946, NULL, NULL),
(33977, 'Paltinis', 2946, NULL, NULL),
(33978, 'Pojejena', 2946, NULL, NULL),
(33979, 'Prigor', 2946, NULL, NULL),
(33980, 'Racasdia', 2946, NULL, NULL),
(33981, 'Ramna', 2946, NULL, NULL),
(33982, 'Resita', 2946, NULL, NULL),
(33983, 'Rusca Montana', 2946, NULL, NULL),
(33984, 'Sacu', 2946, NULL, NULL),
(33985, 'Sasca Montana', 2946, NULL, NULL),
(33986, 'Sichevita', 2946, NULL, NULL),
(33987, 'Slatina-Timis', 2946, NULL, NULL),
(33988, 'Socol', 2946, NULL, NULL),
(33989, 'Sopotu Nou', 2946, NULL, NULL),
(33990, 'Tarnova', 2946, NULL, NULL),
(33991, 'Teregova', 2946, NULL, NULL),
(33992, 'Ticvaniu Mare', 2946, NULL, NULL),
(33993, 'Toplet', 2946, NULL, NULL),
(33994, 'Turnu Ruieni', 2946, NULL, NULL),
(33995, 'Valiug', 2946, NULL, NULL),
(33996, 'Varadia', 2946, NULL, NULL),
(33997, 'Vermes', 2946, NULL, NULL),
(33998, 'Vrani', 2946, NULL, NULL),
(33999, 'Zavoi', 2946, NULL, NULL),
(34000, 'Zorlentu Mare', 2946, NULL, NULL),
(34001, 'Aghiresu', 2947, NULL, NULL),
(34002, 'Aiton', 2947, NULL, NULL),
(34003, 'Alunis', 2947, NULL, NULL),
(34004, 'Apahida', 2947, NULL, NULL),
(34005, 'Aschileu', 2947, NULL, NULL),
(34006, 'Baciu', 2947, NULL, NULL),
(34007, 'Baisoara', 2947, NULL, NULL),
(34008, 'Belis', 2947, NULL, NULL),
(34009, 'Bobalna', 2947, NULL, NULL),
(34010, 'Bontida', 2947, NULL, NULL),
(34011, 'Borsa', 2947, NULL, NULL),
(34012, 'Buza', 2947, NULL, NULL),
(34013, 'Caianu', 2947, NULL, NULL),
(34014, 'Calarasi', 2947, NULL, NULL),
(34015, 'Calatele', 2947, NULL, NULL),
(34016, 'Camarasu', 2947, NULL, NULL),
(34017, 'Campia Turzii', 2947, NULL, NULL),
(34018, 'Capusu Mare', 2947, NULL, NULL),
(34019, 'Caseiu', 2947, NULL, NULL),
(34020, 'Catcau', 2947, NULL, NULL),
(34021, 'Catina', 2947, NULL, NULL),
(34022, 'Ceanu Mare', 2947, NULL, NULL),
(34023, 'Chinteni', 2947, NULL, NULL),
(34024, 'Chiuiesti', 2947, NULL, NULL),
(34025, 'Ciucea', 2947, NULL, NULL),
(34026, 'Ciurila', 2947, NULL, NULL),
(34027, 'Cluj-Napoca', 2947, NULL, NULL),
(34028, 'Cojocna', 2947, NULL, NULL),
(34029, 'Cornesti', 2947, NULL, NULL),
(34030, 'Cuzdrioara', 2947, NULL, NULL),
(34031, 'Dabaca', 2947, NULL, NULL),
(34032, 'Dej', 2947, NULL, NULL),
(34033, 'Feleacu', 2947, NULL, NULL),
(34034, 'Fizesu Gherlii', 2947, NULL, NULL),
